legacy_source_id,original_path,source_sha1,section_start_line,section_end_line,heading,semantic_role,material_role,audit_disposition
LS-MD-0208,ops/RUN_PUBLICATION_POINTER_LINKAGE_INVENTORY.md,D27A829A793A182A7BEF9796B85546AC7329B73A,35,47,Final enforced rules,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0208,ops/RUN_PUBLICATION_POINTER_LINKAGE_INVENTORY.md,D27A829A793A182A7BEF9796B85546AC7329B73A,48,54,Validation status,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,1,2,Scheduling and Locking Contract (STRATEGY LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,3,8,Daily target,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,9,14,Idempotency and locks,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,15,18,Scheduler outcomes,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,19,24,Activation boundary,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,25,33,Prohibited scheduling behavior,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0209,ops/Scheduling_and_Locking_Contract_LOCKED.md,A20EB0B337834E2CB896F871B0DA97456FE9446B,34,44,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0210,patches/README.md,BB5EBE47ACC0D12B4B54A92F3E6ED4DC53B92143,1,5,Market Data Historical Patches,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,1,10,Trading Status Non-Exclusion Clear Patch,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,11,14,Purpose,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,15,23,Domain rule,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,24,28,Changed files,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,29,34,Validation performed in this sandbox,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,35,58,Required local validation,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0211,patches/TRADING_STATUS_NON_EXCLUSION_CLEAR_PATCH.md,D7FA2DA1E496AD9DA1448E9736FD87DDADE28E6C,59,87,Final closure evidence,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,1,10,Trading Status Semantics + Long Suspension Coverage Closure,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,11,14,Status,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,15,24,Scope,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,25,34,Final domain rules,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,35,52,Code validation,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,53,84,Long-suspension source import proof,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,85,158,2026-06-29 final lifecycle proof,EVIDENCE,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,159,167,Evidence caution,FINDING,YES,SPLIT_EXACT_SECTION
LS-MD-0212,patches/TRADING_STATUS_SEMANTICS_LONG_SUSPENSION_CLOSURE_2026_07_02.md,A26CB394EAA179AFC224499200FE3C7B5AAE0E7B,168,172,Closure verdict,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,1,5,Trading Status Source Model Simplification — 2026-07-02,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,6,9,Decision,DECISION,YES,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,10,38,Canonical event table,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,39,51,Dictionary owner,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,52,62,Runtime rule,GOVERNANCE,YES,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,63,70,Impacted implementation,IMPLEMENTATION,YES,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,71,77,2026-07-04 final clarification,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,78,95,2026-07-04 EOD indicator projection normalization,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0213,patches/TRADING_STATUS_SOURCE_MODEL_SIMPLIFICATION_2026_07_02.md,3A438F772827F234842C4CCDEBFE8AB9A783C588,96,123,2026-07-05 final runtime closure,CONTEXT,NO,SPLIT_EXACT_SECTION
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,1,2,MARKET DATA PLATFORM (EOD),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,3,13,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,14,29,Market and product scope (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,30,64,Official architecture split,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,65,78,Date-driven capability (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,79,97,"Consumer horizon, dataset boundary, dan operating phase",STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,98,118,Data-product terminology,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,119,132,Deterministic platform decisions now locked,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,133,144,Yahoo Finance current-phase decision,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,145,162,Provider limitation abstraction (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,163,171,Storage and maintenance policy summary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,172,186,Consumer safety summary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,187,201,What this domain owns,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,202,224,Reading order,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,225,248,Anti-assumption rules (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0214,README.md,654D3D246A56C8BF587B40FF6D275D31F30FDC9B,249,270,Documentation and implementation state,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,1,2,Corporate Action Type Registry (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,3,21,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,22,37,Dictionary table contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,38,73,Continuity impact semantics (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,74,146,Canonical action types (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,147,181,Known modelling gap — risk semantics are not represented here,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,182,201,Unknown action type policy (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,202,217,Relationship to existing event-risk context (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,218,230,Forbidden behavior (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,231,243,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,244,261,Known limitation and planned follow-up,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0215,registry/Corporate_Action_Type_Registry_LOCKED.md,A96DFA722A9480CE0D499EA54673C0B637DE8ADB,262,272,Current event-lifecycle strategy correction (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,1,2,Exchange Market Structure Facts (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,3,6,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,7,17,Scope boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,18,56,Facts owned here,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,57,73,Recorded authority scope and unresolved legacy inputs,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,74,83,Consumers,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,84,91,Prohibited use (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,92,107,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,108,111,Acceptance criterion (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0216,registry/Exchange_Market_Structure_Facts_LOCKED.md,9941E7163806F1B985AF1BA6D5028081B1D082AF,112,118,Cross-contract alignment,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,1,2,Indicator Registry — Baseline (STRATEGY LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,3,8,Purpose and boundary,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,9,14,Artifact-wide binding,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,15,44,Required baseline fields,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,45,55,ATR state and dependency graph,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,56,63,Corporate-action and contamination rules,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,64,78,Contamination radius (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,79,96,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,97,110,"Nullability, precision, and reasons",STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,111,116,Artifact hash,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0217,registry/Indicator_Registry_Baseline_LOCKED.md,3A19AB8F61FD1788B2FAE29D1F1ADE429DB9FE40,117,130,Acceptance proof,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,1,2,Platform Configuration Registry (STRATEGY LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,3,8,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,9,38,Snapshot object,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,39,113,Output-affecting key families,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,114,259,Resolved key register (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,260,274,Registry metadata,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,275,282,Environment and secret handling,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,283,291,Effective-time and replay rules,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0218,registry/Platform_Config_Registry_LOCKED.md,6B61EE4D591054BAF3F44BFE7AD159AD09DF1E36,292,304,Validation and acceptance proof,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,1,2,Price Adjustment Contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,3,6,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,7,14,Product separation (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,15,38,Factor provenance vocabulary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,39,52,Factor revision model,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,53,64,Eligibility for adjustment (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,65,72,Structural-adjustment formula (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,73,76,Total-return boundary,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,77,87,Price-break detector boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,88,95,Contamination behavior,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,96,99,Determinism,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,100,111,Forbidden behavior (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,112,123,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,124,127,Acceptance criterion (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0219,registry/Price_Adjustment_Contract_LOCKED.md,303A8523DDC42DF2A3E7BDD22BEBC5547D99D7FF,128,133,Cross-contract alignment,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0220,registry/Price_Scale_Break_Detection_LOCKED.md,653297FE2D3C79E3376549918B6FC6A2EE796F77,1,2,Price Scale Break Detection Contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0220,registry/Price_Scale_Break_Detection_LOCKED.md,653297FE2D3C79E3376549918B6FC6A2EE796F77,3,6,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
